"V1" "V2"
"GCN4" "YOL004W"
"GCN4" "YOL003C"
"GCN4" "YOL002C"
"GCN4" "YOL001W"
"GCN4" "YOR001W"
"GCN4" "YOR002W"
"GCN4" "YOR003W"
"GCN4" "YOR004W"
"GCN4" "YOR005C"
"GCN4" "YOR006C"
"GCN4" "YOR007C"
"GCN4" "YOR008C"
"GCN4" "YOR009W"
"GCN4" "YOR010C"
"GCN4" "YOR011W"
"GCN4" "YOR012W"
"GCN4" "YOR014W"
"GCN4" "YOR016C"
"GCN4" "YOR017W"
"GCN4" "YOR018W"
"GCN4" "YOR019W"
"GCN4" "YOR020C"
"GCN4" "YOR021C"
"GCN4" "YOR022C"
"GCN4" "YOR023C"
"GCN4" "YOR025W"
"GCN4" "YOR026W"
"GCN4" "YOR027W"
"GCN4" "YOR028C"
"GCN4" "YOR030W"
"GCN4" "YOR031W"
"GCN4" "YOR032C"
"GCN4" "YOR033C"
"GCN4" "YOR034C"
"GCN4" "YOR035C"
"GCN4" "YOR036W"
"GCN4" "YOR037W"
"GCN4" "YOR038C"
"GCN4" "YOR039W"
"GCN4" "YOR040W"
"GCN4" "YOR042W"
"GCN4" "YOR043W"
"GCN4" "YOR044W"
"GCN4" "YOR045W"
"GCN4" "YOR046C"
"GCN4" "YOR047C"
"GCN4" "YOR048C"
"GCN4" "YOR049C"
"GCN4" "YOR051C"
"GCN4" "YOR052C"
"GCN4" "YOR054C"
"GCN4" "YOR056C"
"GCN4" "YOR057W"
"GCN4" "YOR058C"
"GCN4" "YOR059C"
"GCN4" "YOR060C"
"GCN4" "YOR061W"
"GCN4" "YOR062C"
"GCN4" "YOR063W"
"GCN4" "YOR064C"
"GCN4" "YOR065W"
"GCN4" "YOR066W"
"GCN4" "YOR067C"
"GCN4" "YOR069W"
"GCN4" "YOR068C"
"GCN4" "YOR070C"
"GCN4" "YOR071C"
"GCN4" "YOR072W"
"GCN4" "YOR073W"
"GCN4" "YOR074C"
"GCN4" "YOR075W"
"GCN4" "YOR076C"
"GCN4" "YOR077W"
"GCN4" "YOR078W"
"GCN4" "YOR079C"
"GCN4" "YOR080W"
"GCN4" "YOR081C"
"GCN4" "YOR083W"
"GCN4" "YOR084W"
"GCN4" "YOR085W"
"GCN4" "YOR086C"
"GCN4" "YOR087W"
"GCN4" "YOR089C"
"GCN4" "YOR090C"
"GCN4" "YOR091W"
"GCN4" "YOR092W"
"GCN4" "YOR093C"
"GCN4" "YOR095C"
"GCN4" "YOR096W"
"GCN4" "YOR097C"
"GCN4" "YOR098C"
"GCN4" "YOR099W"
"GCN4" "YOR100C"
"GCN4" "YOR101W"
"GCN4" "YOR103C"
"GCN4" "YOR104W"
"GCN4" "YOR106W"
"GCN4" "YOR107W"
"GCN4" "YOR108W"
"GCN4" "YOR109W"
"GCN4" "YOR110W"
"GCN4" "YOR111W"
"GCN4" "YOR112W"
"GCN4" "YOR113W"
"GCN4" "YOR114W"
"GCN4" "YOR115C"
"GCN4" "YOR116C"
"GCN4" "YOR117W"
"GCN4" "YOR118W"
"GCN4" "YOR119C"
"GCN4" "YOR120W"
"GCN4" "YOR122C"
"GCN4" "YOR123C"
"GCN4" "YOR124C"
"GCN4" "YOR125C"
"GCN4" "YOR126C"
"GCN4" "YOR127W"
"GCN4" "YOR128C"
"GCN4" "YOR129C"
"GCN4" "YOR130C"
"GCN4" "YOR131C"
"GCN4" "YOR132W"
"GCN4" "YOR134W"
"GCN4" "YOR136W"
"GCN4" "YOR137C"
"GCN4" "YOR138C"
"GCN4" "YOR140W"
"GCN4" "YOR141C"
"GCN4" "YOR142W"
"GCN4" "YOR143C"
"GCN4" "YOR144C"
"GCN4" "YOR145C"
"GCN4" "YOR147W"
"GCN4" "YOR148C"
"GCN4" "YOR149C"
"GCN4" "YOR150W"
"GCN4" "YOR151C"
"GCN4" "YOR152C"
"GCN4" "YOR153W"
"GCN4" "YOR155C"
"GCN4" "YOR156C"
"GCN4" "YOR157C"
"GCN4" "YOR158W"
"GCN4" "YOR159C"
"GCN4" "YOR160W"
"GCN4" "YOR161C"
"GCN4" "YOR162C"
"GCN4" "YOR163W"
"GCN4" "YOR164C"
"GCN4" "YOR165W"
"GCN4" "YOR166C"
"GCN4" "YOR167C"
"GCN4" "YOR168W"
"GCN4" "YOR171C"
"GCN4" "YOR172W"
"GCN4" "YOR173W"
"GCN4" "YOR174W"
"GCN4" "YOR175C"
"GCN4" "YOR176W"
"GCN4" "YOR177C"
"GCN4" "YOR178C"
"GCN4" "YOR179C"
"GCN4" "YOR180C"
"GCN4" "YOR181W"
"GCN4" "YOR182C"
"GCN4" "YOR183W"
"GCN4" "YOR184W"
"GCN4" "YOR185C"
"GCN4" "YOR186W"
"GCN4" "YOR187W"
"GCN4" "YOR188W"
"GCN4" "YOR189W"
"GCN4" "YOR190W"
"GCN4" "YOR191W"
"GCN4" "YOR192C"
"GCN4" "YOR193W"
"GCN4" "YOR194C"
"GCN4" "YOR195W"
"GCN4" "YOR196C"
"GCN4" "YOR197W"
"GCN4" "YOR198C"
"GCN4" "YOR201C"
"GCN4" "YOR202W"
"GCN4" "YOR203W"
"GCN4" "YOR204W"
"GCN4" "YOR205C"
"GCN4" "YOR206W"
"GCN4" "YOR207C"
"GCN4" "YOR208W"
"GCN4" "YOR209C"
"GCN4" "YOR210W"
"GCN4" "YOR211C"
"GCN4" "YOR212W"
"GCN4" "YOR213C"
"GCN4" "YOR214C"
"GCN4" "YOR215C"
"GCN4" "YOR216C"
"GCN4" "YOR217W"
"GCN4" "YOR219C"
"GCN4" "YOR220W"
"GCN4" "YOR221C"
"GCN4" "YOR222W"
"GCN4" "YOR223W"
"GCN4" "YOR224C"
"GCN4" "YOR225W"
"GCN4" "YOR226C"
"GCN4" "YOR227W"
"GCN4" "YOR228C"
"GCN4" "YOR229W"
"GCN4" "YOR230W"
"GCN4" "YOR231W"
"GCN4" "YOR232W"
"GCN4" "YOR234C"
"GCN4" "YOR236W"
"GCN4" "YOR237W"
"GCN4" "YOR238W"
"GCN4" "YOR239W"
"GCN4" "YOR241W"
"GCN4" "YOR242C"
"GCN4" "YOR243C"
"GCN4" "YOR244W"
"GCN4" "YOR245C"
"GCN4" "YOR246C"
"GCN4" "YOR247W"
"GCN4" "YOR248W"
"GCN4" "YOR249C"
"GCN4" "YOR250C"
"GCN4" "YOR251C"
"GCN4" "YOR252W"
"GCN4" "YOR253W"
"GCN4" "YOR254C"
"GCN4" "YOR255W"
"GCN4" "YOR256C"
"GCN4" "YOR257W"
"GCN4" "YOR258W"
"GCN4" "YOR259C"
"GCN4" "YOR260W"
"GCN4" "YOR261C"
"GCN4" "YOR262W"
"GCN4" "YOR264W"
"GCN4" "YOR265W"
"GCN4" "YOR266W"
"GCN4" "YOR267C"
"GCN4" "YOR268C"
"GCN4" "YOR270C"
"GCN4" "YOR271C"
"GCN4" "YOR272W"
"GCN4" "YOR273C"
"GCN4" "YOR274W"
"GCN4" "YOR275C"
"GCN4" "YOR276W"
"GCN4" "YOR278W"
"GCN4" "YOR279C"
"GCN4" "YOR280C"
"GCN4" "YOR281C"
"GCN4" "YOR283W"
"GCN4" "YOR284W"
"GCN4" "YOR285W"
"GCN4" "YOR286W"
"GCN4" "YOR287C"
"GCN4" "YOR288C"
"GCN4" "YOR289W"
"GCN4" "YOR290C"
"GCN4" "YOR291W"
"GCN4" "YOR292C"
"GCN4" "YOR293W"
"GCN4" "YOR294W"
"GCN4" "YOR295W"
"GCN4" "YOR296W"
"GCN4" "YOR297C"
"GCN4" "YOR298W"
"GCN4" "YOR298C-A"
"GCN4" "YOR299W"
"GCN4" "YOR301W"
"GCN4" "YOR302W"
"GCN4" "YOR303W"
"GCN4" "YOR304W"
"GCN4" "YOR305W"
"GCN4" "YOR306C"
"GCN4" "YOR307C"
"GCN4" "YOR308C"
"GCN4" "YOR309C"
"GCN4" "YOR310C"
"GCN4" "YOR311C"
"GCN4" "YOR312C"
"GCN4" "YOR313C"
"GCN4" "YOR315W"
"GCN4" "YOR316C"
"GCN4" "YOR317W"
"GCN4" "YOR319W"
"GCN4" "YOR320C"
"GCN4" "YOR321W"
"GCN4" "YOR322C"
"GCN4" "YOR323C"
"GCN4" "YOR324C"
"GCN4" "YOR326W"
"GCN4" "YOR327C"
"GCN4" "YOR328W"
"GCN4" "YOR329C"
"GCN4" "YOR330C"
"GCN4" "YOR332W"
"GCN4" "YOR334W"
"GCN4" "YOR335C"
"GCN4" "YOR336W"
"GCN4" "YOR337W"
"GCN4" "YOR338W"
"GCN4" "YOR339C"
"GCN4" "YOR340C"
"GCN4" "YOR341W"
"GCN4" "YOR342C"
"GCN4" "YOR344C"
"GCN4" "YOR345C"
"GCN4" "YOR346W"
"GCN4" "YOR347C"
"GCN4" "YOR348C"
"GCN4" "YOR349W"
"GCN4" "YOR350C"
"GCN4" "YOR351C"
"GCN4" "YOR352W"
"GCN4" "YOR353C"
"GCN4" "YOR354C"
"GCN4" "YOR355W"
"GCN4" "YOR356W"
"GCN4" "YOR357C"
"GCN4" "YOR358W"
"GCN4" "YOR359W"
"GCN4" "YOR360C"
"GCN4" "YOR361C"
"GCN4" "YOR362C"
"GCN4" "YOR363C"
"GCN4" "YOR365C"
"GCN4" "YOR366W"
"GCN4" "YOR367W"
"GCN4" "YOR368W"
"GCN4" "YOR369C"
"GCN4" "YOR370C"
"GCN4" "YOR371C"
"GCN4" "YOR372C"
"GCN4" "YOR373W"
"GCN4" "YOR374W"
"GCN4" "YOR375C"
"GCN4" "YOR376W"
"GCN4" "YOR377W"
"GCN4" "YOR378W"
"GCN4" "YOR380W"
"GCN4" "YOR381W"
"GCN4" "YOR382W"
"GCN4" "YOR383C"
"GCN4" "YOR384W"
"GCN4" "YOR385W"
"GCN4" "YOR386W"
"GCN4" "YOR387C"
"GCN4" "YOR388C"
"GCN4" "YOR389W"
"GCN4" "YOR390W"
"GCN4" "YOR391C"
"GCN4" "YOR393W"
"GCN4" "YOR394W"
"GCN4" "YPL281C"
"GCN4" "YPL280W"
"GCN4" "YPL279C"
"GCN4" "YPL278C"
"GCN4" "YPL277C"
"GCN4" "YPL274W"
"GCN4" "YPL273W"
"GCN4" "YPL272C"
"GCN4" "YPL271W"
"GCN4" "YPL270W"
"GCN4" "YPL269W"
"GCN4" "YPL268W"
"GCN4" "YPL267W"
"GCN4" "YPL266W"
"GCN4" "YPL265W"
"GCN4" "YPL264C"
"GCN4" "YPL263C"
"GCN4" "YPL262W"
"GCN4" "YPL259C"
"GCN4" "YPL258C"
"GCN4" "YPL257W"
"GCN4" "YPL256C"
"GCN4" "YPL255W"
"GCN4" "YPL254W"
"GCN4" "YPL253C"
"GCN4" "YPL252C"
"GCN4" "YPL250C"
"GCN4" "YPL249C"
"GCN4" "YPL247C"
"GCN4" "YPL246C"
"GCN4" "YPL245W"
"GCN4" "YPL244C"
"GCN4" "YPL243W"
"GCN4" "YPL242C"
"GCN4" "YPL241C"
"GCN4" "YPL240C"
"GCN4" "YPL239W"
"GCN4" "YPL237W"
"GCN4" "YPL236C"
"GCN4" "YPL235W"
"GCN4" "YPL233W"
"GCN4" "YPL232W"
"GCN4" "YPL231W"
"GCN4" "YPL230W"
"GCN4" "YPL229W"
"GCN4" "YPL228W"
"GCN4" "YPL227C"
"GCN4" "YPL226W"
"GCN4" "YPL225W"
"GCN4" "YPL224C"
"GCN4" "YPL223C"
"GCN4" "YPL222W"
"GCN4" "YPL221W"
"GCN4" "YPL219W"
"GCN4" "YPL218W"
"GCN4" "YPL217C"
"GCN4" "YPL216W"
"GCN4" "YPL215W"
"GCN4" "YPL214C"
"GCN4" "YPL213W"
"GCN4" "YPL212C"
"GCN4" "YPL211W"
"GCN4" "YPL210C"
"GCN4" "YPL209C"
"GCN4" "YPL208W"
"GCN4" "YPL207W"
"GCN4" "YPL206C"
"GCN4" "YPL204W"
"GCN4" "YPL203W"
"GCN4" "YPL202C"
"GCN4" "YPL201C"
"GCN4" "YPL200W"
"GCN4" "YPL199C"
"GCN4" "YPL196W"
"GCN4" "YPL195W"
"GCN4" "YPL194W"
"GCN4" "YPL193W"
"GCN4" "YPL192C"
"GCN4" "YPL191C"
"GCN4" "YPL190C"
"GCN4" "YPL189W"
"GCN4" "YPL188W"
"GCN4" "YPL187W"
"GCN4" "YPL186C"
"GCN4" "YPL184C"
"GCN4" "YPL183W-A"
"GCN4" "YPL183C"
"GCN4" "YPL181W"
"GCN4" "YPL180W"
"GCN4" "YPL179W"
"GCN4" "YPL178W"
"GCN4" "YPL177C"
"GCN4" "YPL176C"
"GCN4" "YPL175W"
"GCN4" "NIP100"
"GCN4" "YPL173W"
"GCN4" "YPL172C"
"GCN4" "YPL171C"
"GCN4" "YPL170W"
"GCN4" "YPL169C"
"GCN4" "YPL168W"
"GCN4" "YPL167C"
"GCN4" "YPL166W"
"GCN4" "YPL165C"
"GCN4" "YPL164C"
"GCN4" "YPL163C"
"GCN4" "YPL162C"
"GCN4" "YPL161C"
"GCN4" "YPL160W"
"GCN4" "YPL159C"
"GCN4" "YPL158C"
"GCN4" "YPL157W"
"GCN4" "YPL156C"
"GCN4" "YPL155C"
"GCN4" "YPL154C"
"GCN4" "YPL153C"
"GCN4" "YPL152W"
"GCN4" "YPL151C"
"GCN4" "YPL150W"
"GCN4" "YPL149W"
"GCN4" "YPL148C"
"GCN4" "YPL147W"
"GCN4" "YPL146C"
"GCN4" "YPL145C"
"GCN4" "YPL144W"
"GCN4" "YPL143W"
"GCN4" "YPL142C"
"GCN4" "YPL141C"
"GCN4" "YPL140C"
"GCN4" "YPL139C"
"GCN4" "YPL138C"
"GCN4" "YPL137C"
"GCN4" "YPL135W"
"GCN4" "YPL134C"
"GCN4" "YPL133C"
"GCN4" "YPL132W"
"GCN4" "YPL131W"
"GCN4" "YPL130W"
"GCN4" "YPL129W"
"GCN4" "YPL128C"
"GCN4" "YPL127C"
"GCN4" "YPL125W"
"GCN4" "YPL124W"
"GCN4" "YPL123C"
"GCN4" "YPL122C"
"GCN4" "YPL121C"
"GCN4" "YPL120W"
"GCN4" "YPL119C"
"GCN4" "YPL118W"
"GCN4" "YPL117C"
"GCN4" "YPL116W"
"GCN4" "YPL115C"
"GCN4" "YPL113C"
"GCN4" "YPL112C"
"GCN4" "YPL111W"
"GCN4" "YPL110C"
"GCN4" "YPL109C"
"GCN4" "YPL108W"
"GCN4" "YPL107W"
"GCN4" "YPL106C"
"GCN4" "YPL105C"
"GCN4" "YPL104W"
"GCN4" "YPL103C"
"GCN4" "YPL101W"
"GCN4" "YPL100W"
"GCN4" "YPL099C"
"GCN4" "YPL098C"
"GCN4" "YPL097W"
"GCN4" "YPL096W"
"GCN4" "YPL095C"
"GCN4" "YPL094C"
"GCN4" "YPL093W"
"GCN4" "YPL092W"
"GCN4" "YPL091W"
"GCN4" "YPL089C"
"GCN4" "YPL088W"
"GCN4" "YPL087W"
"GCN4" "YPL086C"
"GCN4" "YPL085W"
"GCN4" "YPL083C"
"GCN4" "YPL082C"
"GCN4" "YPL081W"
"GCN4" "YPL079W"
"GCN4" "YPL078C"
"GCN4" "YPL077C"
"GCN4" "YPL076W"
"GCN4" "YPL075W"
"GCN4" "YPL074W"
"GCN4" "YPL072W"
"GCN4" "YPL071C"
"GCN4" "YPL070W"
"GCN4" "YPL069C"
"GCN4" "YPL068C"
"GCN4" "YPL067C"
"GCN4" "YPL066W"
"GCN4" "YPL065W"
"GCN4" "YPL064C"
"GCN4" "YPL063W"
"GCN4" "YPL061W"
"GCN4" "YPL060W"
"GCN4" "YPL059W"
"GCN4" "YPL058C"
"GCN4" "YPL057C"
"GCN4" "YPL056C"
"GCN4" "YPL055C"
"GCN4" "YPL054W"
"GCN4" "YPL053C"
"GCN4" "YPL052W"
"GCN4" "YPL051W"
"GCN4" "YPL050C"
"GCN4" "YPL049C"
"GCN4" "YPL048W"
"GCN4" "YPL047W"
"GCN4" "YPL046C"
"GCN4" "YPL045W"
"GCN4" "YPL043W"
"GCN4" "YPL042C"
"GCN4" "YPL041C"
"GCN4" "YPL040C"
"GCN4" "YPL039W"
"GCN4" "YPL038W"
"GCN4" "YPL037C"
"GCN4" "YPL036W"
"GCN4" "YPL034W"
"GCN4" "YPL033C"
"GCN4" "YPL032C"
"GCN4" "YPL031C"
"GCN4" "YPL030W"
"GCN4" "YPL029W"
"GCN4" "YPL028W"
"GCN4" "YPL027W"
"GCN4" "YPL026C"
"GCN4" "YPL024W"
"GCN4" "YPL023C"
"GCN4" "YPL022W"
"GCN4" "YPL021W"
"GCN4" "YPL020C"
"GCN4" "YPL019C"
"GCN4" "YPL018W"
"GCN4" "YPL017C"
"GCN4" "YPL016W"
"GCN4" "YPL015C"
"GCN4" "YPL014W"
"GCN4" "YPL013C"
"GCN4" "YPL012W"
"GCN4" "YPL011C"
"GCN4" "YPL010W"
"GCN4" "YPL009C"
"GCN4" "YPL008W"
"GCN4" "YPL007C"
"GCN4" "YPL006W"
"GCN4" "YPL005W"
"GCN4" "YPL004C"
"GCN4" "YPL003W"
"GCN4" "YPL002C"
"GCN4" "YPL001W"
"GCN4" "YPR001W"
"GCN4" "YPR002W"
"GCN4" "YPR003C"
"GCN4" "YPR004C"
"GCN4" "YPR005C"
"GCN4" "YPR006C"
"GCN4" "YPR007C"
"GCN4" "YPR008W"
"GCN4" "YPR009W"
"GCN4" "YPR010C"
"GCN4" "YPR011C"
"GCN4" "YPR013C"
"GCN4" "YPR015C"
"GCN4" "YPR016C"
"GCN4" "YPR017C"
"GCN4" "YPR018W"
"GCN4" "YPR019W"
"GCN4" "YPR020W"
"GCN4" "YPR021C"
"GCN4" "YPR022C"
"GCN4" "YPR023C"
"GCN4" "YPR024W"
"GCN4" "YPR025C"
"GCN4" "YPR026W"
"GCN4" "YPR027C"
"GCN4" "YPR028W"
"GCN4" "YPR029C"
"GCN4" "YPR030W"
"GCN4" "YPR031W"
"GCN4" "YPR032W"
"GCN4" "YPR033C"
"GCN4" "YPR034W"
"GCN4" "YPR035W"
"GCN4" "YPR036W"
"GCN4" "YPR037C"
"GCN4" "YPR040W"
"GCN4" "YPR041W"
"GCN4" "YPR042C"
"GCN4" "YPR043W"
"GCN4" "YPR045C"
"GCN4" "YPR046W"
"GCN4" "YPR047W"
"GCN4" "YPR048W"
"GCN4" "YPR049C"
"GCN4" "YPR051W"
"GCN4" "YPR052C"
"GCN4" "YPR054W"
"GCN4" "YPR055W"
"GCN4" "YPR056W"
"GCN4" "YPR057W"
"GCN4" "YPR058W"
"GCN4" "YPR060C"
"GCN4" "YPR061C"
"GCN4" "YPR062W"
"GCN4" "YPR063C"
"GCN4" "YPR065W"
"GCN4" "YPR066W"
"GCN4" "YPR067W"
"GCN4" "YPR068C"
"GCN4" "YPR069C"
"GCN4" "YPR070W"
"GCN4" "YPR071W"
"GCN4" "YPR072W"
"GCN4" "YPR073C"
"GCN4" "YPR075C"
"GCN4" "YPR078C"
"GCN4" "YPR079W"
"GCN4" "YPR081C"
"GCN4" "YPR082C"
"GCN4" "YPR083W"
"GCN4" "YPR084W"
"GCN4" "YPR085C"
"GCN4" "YPR086W"
"GCN4" "YPR088C"
"GCN4" "YPR089W"
"GCN4" "YPR091C"
"GCN4" "YPR093C"
"GCN4" "YPR095C"
"GCN4" "YPR097W"
"GCN4" "YPR098C"
"GCN4" "YPR100W"
"GCN4" "YPR101W"
"GCN4" "YPR102C"
"GCN4" "YPR103W"
"GCN4" "YPR104C"
"GCN4" "YPR105C"
"GCN4" "YPR106W"
"GCN4" "YPR107C"
"GCN4" "YPR108W"
"GCN4" "YPR109W"
"GCN4" "YPR110C"
"GCN4" "YPR111W"
"GCN4" "YPR112C"
"GCN4" "YPR113W"
"GCN4" "YPR114W"
"GCN4" "YPR115W"
"GCN4" "YPR116W"
"GCN4" "YPR117W"
"GCN4" "YPR118W"
"GCN4" "YPR119W"
"GCN4" "YPR120C"
"GCN4" "YPR121W"
"GCN4" "YPR122W"
"GCN4" "YPR124W"
"GCN4" "YPR125W"
"GCN4" "YPR127W"
"GCN4" "YPR128C"
"GCN4" "YPR129W"
"GCN4" "YPR131C"
"GCN4" "YPR132W"
"GCN4" "YPR133C"
"GCN4" "YPR133W-A"
"GCN4" "YPR134W"
"GCN4" "YPR135W"
"GCN4" "YPR137W"
"GCN4" "YPR138C"
"GCN4" "YPR139C"
"GCN4" "YPR140W"
"GCN4" "YPR141C"
"GCN4" "YPR143W"
"GCN4" "YPR144C"
"GCN4" "YPR145W"
"GCN4" "YPR147C"
"GCN4" "YPR148C"
"GCN4" "YPR149W"
"GCN4" "YPR151C"
"GCN4" "YPR152C"
"GCN4" "YPR153W"
"GCN4" "YPR154W"
"GCN4" "YPR155C"
"GCN4" "YPR156C"
"GCN4" "YPR157W"
"GCN4" "YPR158W"
"GCN4" "YPR159W"
"GCN4" "YPR160W"
"GCN4" "YPR161C"
"GCN4" "YPR162C"
"GCN4" "YPR163C"
"GCN4" "YPR164W"
"GCN4" "YPR165W"
"GCN4" "YPR166C"
"GCN4" "YPR167C"
"GCN4" "YPR168W"
"GCN4" "YPR169W"
"GCN4" "YPR171W"
"GCN4" "YPR172W"
"GCN4" "YPR173C"
"GCN4" "YPR174C"
"GCN4" "YPR175W"
"GCN4" "YPR176C"
"GCN4" "YPR178W"
"GCN4" "YPR179C"
"GCN4" "YPR180W"
"GCN4" "YPR181C"
"GCN4" "YPR182W"
"GCN4" "YPR183W"
"GCN4" "YPR184W"
"GCN4" "YPR185W"
"GCN4" "YPR186C"
"GCN4" "YPR187W"
"GCN4" "YPR188C"
"GCN4" "YPR189W"
"GCN4" "YPR190C"
"GCN4" "YPR191W"
"GCN4" "YPR192W"
"GCN4" "YPR193C"
"GCN4" "YPR194C"
"GCN4" "YPR196W"
"GCN4" "YPR198W"
"GCN4" "YPR199C"
"GCN4" "YPR200C"
"GCN4" "YPR201W"
"GCN4" "Q0070"
"GCN4" "Q0130"
"GCN4" "YAL062W"
"GCN4" "YAL061W"
"GCN4" "YAL060W"
"GCN4" "YAL059W"
"GCN4" "YAL058W"
"GCN4" "YAL056W"
"GCN4" "YAL055W"
"GCN4" "YAL054C"
"GCN4" "YAL053W"
"GCN4" "YAL051W"
"GCN4" "YAL049C"
"GCN4" "YAL048C"
"GCN4" "YAL047C"
"GCN4" "YAL046C"
"GCN4" "YAL044C"
"GCN4" "YAL043C"
"GCN4" "YAL042W"
"GCN4" "YAL041W"
"GCN4" "YAL040C"
"GCN4" "YAL039C"
"GCN4" "YAL038W"
"GCN4" "YAL037W"
"GCN4" "YAL036C"
"GCN4" "YAL035W"
"GCN4" "YAL034C"
"GCN4" "YAL033W"
"GCN4" "YAL032C"
"GCN4" "YAL031C"
"GCN4" "YAL030W"
"GCN4" "YAL029C"
"GCN4" "YAL028W"
"GCN4" "YAL027W"
"GCN4" "YAL026C"
"GCN4" "YAL025C"
"GCN4" "YAL024C"
"GCN4" "YAL023C"
"GCN4" "YAL022C"
"GCN4" "YAL021C"
"GCN4" "YAL020C"
"GCN4" "YAL019W"
"GCN4" "YAL018C"
"GCN4" "YAL017W"
"GCN4" "YAL016W"
"GCN4" "YAL015C"
"GCN4" "YAL014C"
"GCN4" "YAL013W"
"GCN4" "YAL012W"
"GCN4" "YAL011W"
"GCN4" "YAL010C"
"GCN4" "YAL009W"
"GCN4" "YAL008W"
"GCN4" "YAL007C"
"GCN4" "YAL005C"
"GCN4" "YAL003W"
"GCN4" "YAL002W"
"GCN4" "YAL001C"
"GCN4" "YAR002W"
"GCN4" "YAR003W"
"GCN4" "YAR007C"
"GCN4" "YAR008W"
"GCN4" "YAR014C"
"GCN4" "YAR015W"
"GCN4" "YAR018C"
"GCN4" "YAR019C"
"GCN4" "YAR020C"
"GCN4" "YAR023C"
"GCN4" "YAR027W"
"GCN4" "YAR028W"
"GCN4" "YAR029W"
"GCN4" "YAR031W"
"GCN4" "YAR033W"
"GCN4" "YAR035W"
"GCN4" "YAR042W"
"GCN4" "YAR044W"
"GCN4" "YAR047C"
"GCN4" "YAR050W"
"GCN4" "YAR064W"
"GCN4" "YAR066W"
"GCN4" "YAR068W"
"GCN4" "YAR071W"
"GCN4" "YAR073W"
"GCN4" "YAR075W"
"GCN4" "YBL113C"
"GCN4" "YBL112C"
"GCN4" "YBL111C"
"GCN4" "YBL108C-A"
"GCN4" "YBL107C"
"GCN4" "YBL106C"
"GCN4" "YBL105C"
"GCN4" "YBL104C"
"GCN4" "YBL103C"
"GCN4" "YBL102W"
"GCN4" "YBL101C"
"GCN4" "YBL099W"
"GCN4" "YBL098W"
"GCN4" "YBL097W"
"GCN4" "YBL095W"
"GCN4" "YBL093C"
"GCN4" "YBL092W"
"GCN4" "YBL091C"
"GCN4" "YBL090W"
"GCN4" "YBL089W"
"GCN4" "YBL088C"
"GCN4" "YBL087C"
"GCN4" "YBL086C"
"GCN4" "YBL085W"
"GCN4" "YBL084C"
"GCN4" "YBL082C"
"GCN4" "YBL081W"
"GCN4" "YBL080C"
"GCN4" "YBL079W"
"GCN4" "YBL078C"
"GCN4" "YBL076C"
"GCN4" "YBL075C"
"GCN4" "YBL074C"
"GCN4" "YBL072C"
"GCN4" "YBL071C"
"GCN4" "YBL069W"
"GCN4" "YBL068W"
"GCN4" "YBL067C"
"GCN4" "YBL066C"
"GCN4" "YBL064C"
"GCN4" "YBL063W"
"GCN4" "YBL062W"
"GCN4" "YBL061C"
"GCN4" "YBL060W"
"GCN4" "YBL059W"
"GCN4" "YBL058W"
"GCN4" "YBL057C"
"GCN4" "YBL056W"
"GCN4" "YBL055C"
"GCN4" "YBL054W"
"GCN4" "YBL052C"
"GCN4" "YBL051C"
"GCN4" "YBL050W"
"GCN4" "YBL049W"
"GCN4" "YBL047C"
"GCN4" "YBL046W"
"GCN4" "YBL045C"
"GCN4" "YBL044W"
"GCN4" "YBL043W"
"GCN4" "YBL042C"
"GCN4" "YBL041W"
"GCN4" "YBL040C"
"GCN4" "YBL039C"
"GCN4" "YBL038W"
"GCN4" "YBL037W"
"GCN4" "YBL036C"
"GCN4" "YBL035C"
"GCN4" "YBL034C"
"GCN4" "YBL033C"
"GCN4" "YBL032W"
"GCN4" "YBL031W"
"GCN4" "YBL030C"
"GCN4" "YBL029W"
"GCN4" "YBL028C"
"GCN4" "YBL027W"
"GCN4" "YBL026W"
"GCN4" "YBL025W"
"GCN4" "YBL024W"
"GCN4" "YBL023C"
"GCN4" "YBL022C"
"GCN4" "YBL021C"
"GCN4" "YBL020W"
"GCN4" "YBL019W"
"GCN4" "YBL018C"
"GCN4" "YBL017C"
"GCN4" "YBL016W"
"GCN4" "YBL015W"
"GCN4" "YBL014C"
"GCN4" "YBL013W"
"GCN4" "YBL011W"
"GCN4" "YBL010C"
"GCN4" "YBL009W"
"GCN4" "YBL008W"
"GCN4" "YBL007C"
"GCN4" "YBL006C"
"GCN4" "YBL005W"
"GCN4" "YBL004W"
"GCN4" "YBL003C"
"GCN4" "YBL002W"
"GCN4" "YBL001C"
"GCN4" "YBR001C"
"GCN4" "YBR002C"
"GCN4" "YBR003W"
"GCN4" "YBR004C"
"GCN4" "YBR005W"
"GCN4" "YBR006W"
"GCN4" "YBR007C"
"GCN4" "YBR008C"
"GCN4" "YBR009C"
"GCN4" "YBR010W"
"GCN4" "YBR011C"
"GCN4" "YBR014C"
"GCN4" "YBR015C"
"GCN4" "YBR016W"
"GCN4" "YBR017C"
"GCN4" "YBR018C"
"GCN4" "YBR019C"
"GCN4" "YBR020W"
"GCN4" "YBR021W"
"GCN4" "YBR022W"
"GCN4" "YBR023C"
"GCN4" "YBR025C"
"GCN4" "YBR026C"
"GCN4" "YBR028C"
"GCN4" "YBR029C"
"GCN4" "YBR030W"
"GCN4" "YBR031W"
"GCN4" "YBR033W"
"GCN4" "YBR034C"
